energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_album_name,playlist_name,track_name,track_album_release_date,instrumentalness,mode,key,duration_ms,acousticness,playlist_subgenre
0.803,130.028,0.877,gaming,-3.195,0.087,0.795,"S3BZS, Mc Gw, Mc Menor Do Alvorada",4,0.0507,77,MONTAGEM - PR FUNK,Top Gaming Tracks,MONTAGEM - PR FUNK,5/1/2023,0.056,1,9,61673,0.734,modern
0.573,140.04,0.911,gaming,-7.43,0.403,0.972,Central Cee,4,0.288,77,Doja,Top Gaming Tracks,Doja,7/21/2022,0,1,6,97393,0.38,modern
0.629,130.017,0.848,gaming,-6.198,0.049,0.586,"Gotye, FISHER, Chris Lake, Kimbra, Sante Sansone",4,0.0424,77,Somebody (2024),Top Gaming Tracks,Somebody (2024),2/9/2024,0.18,1,0,153519,0.016,modern
0.777,108.005,0.58,gaming,-5.69,0.342,0.589,"Kygo, Ava Max",4,0.0655,76,Whatever,Top Gaming Tracks,Whatever,1/19/2024,0,1,3,178273,0.104,modern
0.539,158.105,0.65,gaming,-7.281,0.114,0.253,Rich Amiri,4,0.0561,76,Ghetto Fabulous,Top Gaming Tracks,ONE CALL,11/17/2023,2.67E-05,1,1,121399,0.00617,modern
0.672,136.902,0.673,gaming,-8.577,0.193,0.14,"Drake, Yeat",4,0.224,76,For All The Dogs,Top Gaming Tracks,IDGAF (feat. Yeat),10/6/2023,0.000284,1,8,260111,0.0466,modern
0.818,125.952,0.687,gaming,-4.221,0.248,0.886,"Alok, Ella Eyre, Kenny Dope, Never Dull",4,0.0778,76,Deep Down (feat. Never Dull),Top Gaming Tracks,Deep Down (feat. Never Dull),6/17/2022,0,1,0,165753,0.0112,modern
0.687,123.01,0.755,gaming,-6.247,0.125,0.381,Doja Cat,4,0.101,76,Scarlet,Top Gaming Tracks,Agora Hills,9/20/2023,0.000177,0,8,265360,0.183,modern
0.919,151.221,0.83,gaming,-2.12,0.0757,0.848,Dyan Dxddy,4,0.145,76,CUTE DEPRESSED,Top Gaming Tracks,CUTE DEPRESSED,2/2/2024,0.748,0,10,96947,0.503,modern
0.738,130,0.593,gaming,-2.956,0.292,0.591,Eternxlkz,4,0.0351,75,BRODYAGA FUNK,Top Gaming Tracks,BRODYAGA FUNK,11/17/2023,0.968,0,11,134785,0.269,modern
0.81,150.251,0.613,gaming,-6.16,0.137,0.686,"ZWE1HVNDXR, yatashigang",4,0.488,75,LOVELY BASTARDS,Top Gaming Tracks,LOVELY BASTARDS,8/25/2023,0.899,1,1,116104,0.832,modern
0.967,149.036,0.628,gaming,-4.068,0.274,0.399,"Marnik, Naeleck, VINAI",4,0.0485,75,Boyz In Paris (with VINAI),Top Gaming Tracks,Boyz In Paris (with VINAI),7/28/2023,4.67E-05,1,1,151589,0.0398,modern
0.897,129.975,0.686,gaming,-7.18,0.153,0.355,"Lil Uzi Vert, sped up nightcore, ARIZONATEARS",4,0.0386,75,Watch This (ARIZONATEARS Pluggnb Remix),Top Gaming Tracks,Watch This - ARIZONATEARS Pluggnb Remix,2/5/2023,0.103,0,11,163139,0.0103,modern
0.793,120.003,0.696,gaming,-5.733,0.18,0.698,"Tiësto, Tate McRae",4,0.097,75,DRIVE,Top Gaming Tracks,10:35,4/21/2023,3.78E-06,1,8,172253,0.0683,modern
0.781,128.001,0.805,gaming,-7.225,0.0598,0.818,PAWSA,4,0.0434,74,TOO COOL TO BE CARELESS,Top Gaming Tracks,TOO COOL TO BE CARELESS,7/5/2024,0.302,0,1,220000,0.002,modern
0.848,135.048,0.721,gaming,-3.371,0.097,0.774,"Bibi Babydoll, Dj Brunin XM, KZA Produções",4,0.0266,74,Automotivo Bibi Fogosa,Top Gaming Tracks,Automotivo Bibi Fogosa,11/10/2023,2.11E-06,1,9,129800,0.26,modern
0.742,114.071,0.773,gaming,-3.678,0.0754,0.571,Imagine Dragons,4,0.046,74,Bones,Top Gaming Tracks,Bones,3/11/2022,0,0,5,165265,0.0206,modern
0.527,77.499,0.824,gaming,-5.506,0.368,0.212,A$AP Rocky,4,0.118,74,Tailor Swif,Top Gaming Tracks,Tailor Swif,8/30/2024,0,1,8,155391,0.149,modern
0.655,163.997,0.475,gaming,-7.342,0.375,0.245,"Drake, J. Cole",4,0.33,74,For All The Dogs,Top Gaming Tracks,First Person Shooter (feat. J. Cole),10/6/2023,0,0,11,247444,0.0306,modern
0.895,125.985,0.762,gaming,-4.562,0.204,0.757,"FISHER, Kita Alexander",4,0.0734,73,Atmosphere,Top Gaming Tracks,Atmosphere,8/11/2023,0.142,1,8,182857,0.00623,modern
0.915,154.964,0.737,gaming,-2.749,0.084,0.304,"Memphis Cult, Groove Dealers, SPLYXER",4,0.0412,73,Memphis Cult Vol. 6,Top Gaming Tracks,9mm,2/23/2023,2.58E-05,1,0,86710,0.00322,modern
0.85,106.036,0.815,gaming,-4.704,0.0245,0.694,"bbno$, Rich Brian",4,0.113,73,eat ya veggies,Top Gaming Tracks,edamame,10/8/2021,0.000143,0,4,133707,0.0232,modern
0.546,118.051,0.76,gaming,-13.092,0.103,0.113,Yeat,4,0.0616,73,2093,Top Gaming Tracks,Breathe,2/16/2024,0.924,1,11,170847,0.0284,modern
0.86,146.441,0.585,gaming,-5.274,0.18,0.607,Odetari,4,0.116,73,GOOD LOYAL THOTS,Top Gaming Tracks,GOOD LOYAL THOTS,3/15/2023,0.000142,1,6,102557,0.0566,modern
0.636,75.486,0.654,gaming,-6.904,0.412,0.267,Key Glock,4,0.0845,73,Glockoma 2 (Deluxe),Top Gaming Tracks,Let's Go,6/23/2023,0,1,8,140107,0.00258,modern
0.765,145.988,0.588,gaming,-5.914,0.2,0.492,"League of Legends, NewJeans",4,0.0518,73,GODS,Top Gaming Tracks,GODS,10/4/2023,3.23E-05,0,3,220878,0.00685,modern
0.758,165.409,0.681,gaming,-6.524,0.555,0.331,"21 Savage, Travis Scott, Metro Boomin",4,0.188,73,american dream,Top Gaming Tracks,née-nah,1/12/2024,0,1,1,220584,0.00465,modern
0.683,145.379,0.501,afrobeats,-7.881,0.0685,0.623,"Bnxn, Rema",5,0.211,71,Fi Kan We Kan,African Heat,Fi Kan We Kan,10/15/2024,9.25E-05,0,6,161379,0.109,african
0.819,110.14,0.726,afrobeats,-7.094,0.27,0.636,Young Jonn,4,0.106,70,Jiggy Forever,African Heat,Stronger,4/12/2024,9.65E-05,1,8,141818,0.477,african
0.529,112.014,0.782,afrobeats,-8.626,0.413,0.44,Ayo Maff,4,0.0592,69,MAFFIAN,African Heat,Are you there?,8/15/2024,1.42E-06,1,0,156429,0.509,african
0.634,101.837,0.502,afrobeats,-3.367,0.188,0.645,"Asake, Wizkid",3,0.144,72,Lungu Boy,African Heat,MMS,8/8/2024,0.0341,0,8,219628,0.677,african
0.841,147.989,0.754,afrobeats,-4.563,0.0903,0.838,Rema,4,0.0921,68,HEIS,African Heat,OZEBA,7/10/2024,0,1,2,137684,0.136,african
0.814,93.482,0.683,afrobeats,-3.505,0.0858,0.758,Tyla,4,0.0466,78,TYLA +,African Heat,PUSH 2 START,10/11/2024,0.00826,1,2,156826,0.277,african
0.792,113.981,0.749,afrobeats,-4.621,0.0712,0.903,"Davido, YG Marley",4,0.0402,76,Awuke,African Heat,Awuke,10/31/2024,1.63E-05,1,5,172632,0.308,african
0.705,197.98,0.374,afrobeats,-8.37,0.14,0.718,"Hyce, BoyPee, Brown Joel",5,0.145,68,Constantly,African Heat,Constantly,8/28/2024,0,1,11,193567,0.172,african
0.648,93.2,0.737,afrobeats,-5.493,0.105,0.746,"Wizkid, Brent Faiyaz",4,0.138,77,Piece of My Heart (feat. Brent Faiyaz),African Heat,Piece of My Heart (feat. Brent Faiyaz),10/18/2024,6.92E-06,1,1,259354,0.252,african
0.719,113.012,0.897,afrobeats,-7.164,0.0677,0.546,"Smur Lee, ODUMODUBLVCK, Shallipopi",4,0.157,71,JUJU (feat. Shallipopi),African Heat,JUJU (feat. Shallipopi),8/22/2024,0.000531,0,6,157756,0.116,african
0.52,95.865,0.578,afrobeats,-8.399,0.124,0.425,"FOLA, Bnxn",4,0.151,68,alone (Remix),African Heat,alone - Remix,10/4/2024,3.38E-06,0,11,154579,0.554,african
0.651,67.813,0.49,afrobeats,-6.259,0.108,0.567,"Ayo Maff, Fireboy DML",5,0.138,68,Dealer,African Heat,Dealer,4/16/2024,7.59E-06,1,11,180594,0.714,african
0.935,166.008,0.574,j-pop,-2.783,0.367,0.836,YOASOBI,4,0.0926,72,アイドル,Anime Hits,アイドル,4/12/2023,1.07E-06,1,1,213234,0.112,anime
0.941,101.921,0.577,j-pop,-5.17,0.0891,0.292,Kenshi Yonezu,4,0.105,72,KICK BACK,Anime Hits,KICK BACK,10/12/2022,3.36E-06,1,1,193495,0.00207,anime
0.794,149.923,0.531,j-pop,-4.363,0.082,0.775,Mrs. GREEN APPLE,4,0.0964,77,ライラック,Anime Hits,ライラック,4/11/2024,0,1,10,288200,0.0176,anime
0.898,151.99,0.479,j-pop,-4.809,0.297,0.639,Tatsuya Kitani,4,0.169,71,青のすみか,Anime Hits,青のすみか,7/7/2023,0,1,1,196467,0.0134,anime
0.822,157.013,0.853,j-pop,-6.836,0.166,0.746,Creepy Nuts,4,0.246,80,Bling-Bang-Bang-Born,Anime Hits,Bling-Bang-Bang-Born,1/7/2024,0.00985,0,6,168136,0.0841,anime
0.905,141.131,0.545,j-pop,-3.823,0.182,0.735,Yuuri,4,0.0684,73,カーテンコール,Anime Hits,カーテンコール,7/19/2024,0,1,5,243027,0.103,anime
0.571,101.955,0.695,j-pop,-6.249,0.118,0.726,ヨルシカ,4,0.111,70,晴る,Anime Hits,晴る,1/5/2024,3.58E-06,0,11,270705,0.032,anime
0.811,139.959,0.693,j-pop,-5.765,0.106,0.944,OneRepublic,4,0.0313,69,Nobody (from Kaiju No. 8),Anime Hits,Nobody - from Kaiju No. 8,4/12/2024,0,1,5,153626,0.395,anime
0.808,115.063,0.576,j-pop,-4.241,0.127,0.172,YUNGBLUD,4,0.0407,68,Abyss (from Kaiju No. 8),Anime Hits,Abyss - from Kaiju No. 8,1/19/2024,0,1,1,123293,0.00615,anime
0.951,169.955,0.436,j-pop,-4.748,0.149,0.428,"MAN WITH A MISSION, milet",4,0.202,68,絆ノ奇跡,Anime Hits,絆ノ奇跡,4/10/2023,0,0,7,223320,0.0046,anime
0.514,82.05,0.829,j-pop,-5.333,0.231,0.757,Vaundy,4,0.0531,68,タイムパラドックス,Anime Hits,タイムパラドックス,1/7/2024,1.45E-06,1,2,226558,0.439,anime
0.836,105.173,0.543,metal,-9.11,0.153,0.56,Metallica,4,0.0353,75,Master Of Puppets (Remastered),Metal Essentials,Master Of Puppets,3/3/1986,0.431,0,4,515387,0.000647,classic
0.908,159.756,0.285,metal,-4.601,0.311,0.669,Iron Maiden,4,0.0705,71,Piece of Mind (2015 Remaster),Metal Essentials,The Trooper - 2015 Remaster,1983,0.00909,0,4,252733,0.0318,classic
0.704,118.242,0.43,metal,-8.008,0.0933,0.703,Pantera,4,0.0804,73,Vulgar Display of Power,Metal Essentials,Walk,2/21/1992,0.00221,0,1,315120,0.000155,classic
0.934,127.066,0.417,metal,-3.908,0.132,0.287,System Of A Down,4,0.119,83,Toxicity,Metal Essentials,Chop Suey!,9/4/2001,0.0015,0,7,210240,0.000278,classic
0.891,92.049,0.283,metal,-8.165,0.159,0.226,Korn,4,0.178,68,Korn,Metal Essentials,Blind,10/11/1994,0.0038,1,2,258267,0.00678,classic
0.695,102.178,0.437,metal,-9.447,0.124,0.413,Metallica,3,0.0617,72,...And Justice For All,Metal Essentials,One,8/25/1988,0.0857,1,7,447440,0.00111,classic
0.763,148.366,0.365,metal,-9.45,0.0865,0.342,Danzig,4,0.0591,69,Danzig,Metal Essentials,Mother,1/1/1988,0.000457,0,11,204867,0.00726,classic
0.908,114.816,0.415,metal,-9.701,0.082,0.437,Pantera,4,0.0765,71,Cowboys from Hell,Metal Essentials,Cowboys from Hell,7/20/1990,0.0345,1,2,243533,0.00437,classic
0.982,143.772,0.354,metal,-3.026,0.204,0.194,Slipknot,4,0.168,80,Vol. 3: The Subliminal Verses,Metal Essentials,Duality,2004,0.000294,0,4,252613,0.000237,classic
0.828,123.257,0.577,metal,-8.691,0.0581,0.604,Metallica,4,0.0298,79,Metallica,Metal Essentials,Enter Sandman,8/12/1991,0.0114,0,6,331267,0.00213,classic
0.916,118.004,0.58,metal,-4.358,0.126,0.683,Avenged Sevenfold,4,0.0387,75,Hail to the King,Metal Essentials,Hail to the King,8/23/2013,0.0259,0,3,305907,0.000297,classic
0.898,103.299,0.353,metal,-5.877,0.39,0.525,Korn,4,0.052,77,Follow The Leader,Metal Essentials,Freak On a Leash,8/18/1998,0.105,1,2,255733,2.23E-05,classic
0.963,125.033,0.59,metal,-6.489,0.0781,0.586,Rob Zombie,4,0.0676,77,Hellbilly Deluxe,Metal Essentials,Dragula,1/1/1998,0.000105,0,0,222827,8.75E-05,classic
0.949,129.984,0.554,metal,-4.928,0.2,0.233,Avenged Sevenfold,4,0.0787,70,Nightmare,Metal Essentials,Nightmare,7/23/2010,9.98E-05,1,2,374453,0.000318,classic
0.781,71.841,0.443,metal,-4.277,0.166,0.372,Deftones,4,0.0377,77,Around the Fur,Metal Essentials,My Own Summer (Shove It),10/27/1997,0.205,1,1,214760,1.33E-05,classic
0.714,107.441,0.567,metal,-8.512,0.186,0.191,TOOL,3,0.0302,68,Lateralus,Metal Essentials,Schism,5/15/2001,0.417,0,9,403533,0.0012,classic
0.821,94.895,0.669,hip-hop,-4.37,0.147,0.684,"Dr. Dre, Snoop Dogg",4,0.29,76,The Chronic,Hip-Hop Drive,"Nuthin' But A ""G"" Thang",12/15/1992,0,0,11,237573,0.00182,modern
0.72,103.314,0.916,reggae,-8.548,0.0958,0.761,Bob Marley & The Wailers,4,0.1,79,Uprising,Reggae Classics,Could You Be Loved,6/10/1980,0.00016,1,0,237000,0.36,classic
0.661,76.71,0.836,reggae,-6.502,0.449,0.753,Damian Marley,4,0.338,68,Welcome to Jamrock,Reggae Classics,Welcome To Jamrock,1/1/2005,0,0,7,213200,0.0208,classic
0.733,95.107,0.883,reggae,-9.153,0.334,0.946,Chaka Demus & Pliers,4,0.128,68,Tease Me,Reggae Classics,Murder She Wrote,1/1/1993,0.00026,0,11,245000,0.161,classic
0.463,124.084,0.929,reggae,-8.651,0.0634,0.755,Bob Marley & The Wailers,4,0.308,70,Confrontation,Reggae Classics,Buffalo Soldier,5/23/1983,5.30E-06,1,9,255840,0.143,classic
0.775,93.431,0.816,hip-hop,-3.323,0.0543,0.527,"Dr. Dre, Snoop Dogg",4,0.234,81,2001,90s Hip-Hop,Still D.R.E.,11/16/1999,0.00031,1,11,270587,0.16,90s
0.697,93.941,0.901,hip-hop,-3.439,0.287,0.67,The Notorious B.I.G.,4,0.28,78,Life After Death (2014 Remastered Edition),90s Hip-Hop,Hypnotize - 2014 Remaster,3/4/1997,0,1,9,229827,0.145,90s
0.505,99.935,0.535,hip-hop,-8.926,0.0923,0.495,Ms. Lauryn Hill,4,0.245,74,The Miseducation of Lauryn Hill,90s Hip-Hop,Doo Wop (That Thing),8/25/1998,0,0,2,320267,0.0393,90s
0.63,95,0.874,hip-hop,-3.585,0.0582,0.717,2Pac,4,0.298,74,R U Still Down? [Remember Me],90s Hip-Hop,Do For Love,1/1/1997,0.00479,1,1,281600,0.0578,90s
0.786,93.857,0.763,hip-hop,-6.472,0.0817,0.504,Mobb Deep,4,0.229,74,The Infamous,90s Hip-Hop,"Shook Ones, Pt. II",4/25/1995,0.0114,0,10,325507,0.0146,90s
0.706,174.039,0.584,hip-hop,-7.899,0.125,0.579,"Luniz, Michael Marshall",4,0.366,73,Operation Stackola,90s Hip-Hop,I Got 5 On It,7/4/1995,0,0,10,253533,0.209,90s
0.62,94.121,0.9,hip-hop,-6.518,0.0647,0.867,"Big Pun, Joe",4,0.312,72,Capital Punishment,90s Hip-Hop,Still Not a Player (feat. Joe) - Radio Version,4/28/1998,0.00156,0,4,236800,0.2,90s
0.818,96.063,0.889,hip-hop,-4.639,0.179,0.782,The Notorious B.I.G.,4,0.253,73,Ready to Die (The Remaster),90s Hip-Hop,Juicy - 2005 Remaster,9/13/1994,0,1,9,302760,0.47,90s
0.821,94.895,0.669,hip-hop,-4.37,0.147,0.684,"Dr. Dre, Snoop Dogg",4,0.29,76,The Chronic,90s Hip-Hop,"Nuthin' But A ""G"" Thang",12/15/1992,0,0,11,237573,0.00182,90s
0.514,181.033,0.512,hip-hop,-11.562,0.126,0.565,Wu-Tang Clan,4,0.387,72,Enter The Wu-Tang (36 Chambers) [Expanded Edition],90s Hip-Hop,C.R.E.A.M. (Cash Rules Everything Around Me),11/9/1993,0.00958,0,11,252027,0.555,90s
0.611,102.304,0.897,hip-hop,-10.489,0.0894,0.769,Cypress Hill,4,0.211,70,Black Sunday,90s Hip-Hop,Insane in the Brain,7/20/1993,0.186,1,11,208267,0.0291,90s
0.734,97.044,0.918,hip-hop,-2.832,0.191,0.608,Outkast,4,0.269,70,ATLiens,90s Hip-Hop,ATLiens,8/27/1996,8.01E-06,0,11,230693,0.0296,90s
0.91,84.099,0.665,hip-hop,-4.682,0.227,0.887,Nas,4,0.223,70,Illmatic,90s Hip-Hop,N.Y. State of Mind,4/19/1994,0,0,6,293973,0.0394,90s
0.735,101.368,0.934,hip-hop,-6.668,0.107,0.768,"Ice Cube, Das EFX",4,0.251,69,Bootlegs And B-Sides,90s Hip-Hop,Check Yo Self - Remix,11/22/1994,8.60E-06,1,1,273107,0.031,90s
0.54,84.115,0.773,hip-hop,-7.123,0.131,0.322,2Pac,4,0.103,68,Me Against The World,90s Hip-Hop,Dear Mama,3/14/1995,0,1,6,280000,0.371,90s
0.703,94.828,0.813,hip-hop,-5.077,0.237,0.241,Mobb Deep,4,0.268,68,The Infamous,90s Hip-Hop,Survival of the Fittest,4/25/1995,1.26E-06,0,11,224533,0.125,90s
0.884,104.536,0.845,hip-hop,-4.506,0.203,0.904,"The Notorious B.I.G., Mase, Diddy",4,0.0759,72,Life After Death (2014 Remastered Edition),90s Hip-Hop,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,3/4/1997,2.10E-06,0,6,257400,0.0128,90s
0.666,96.662,0.848,hip-hop,-6.547,0.129,0.744,A Tribe Called Quest,4,0.274,68,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),90s Hip-Hop,Can I Kick It?,4/17/1990,0.000699,1,0,251573,0.173,90s
0.732,172.329,0.598,hip-hop,-7.013,0.508,0.595,2Pac,4,0.425,68,Strictly 4 My N.I.G.G.A.Z...,90s Hip-Hop,Keep Ya Head Up,2/16/1993,0,1,4,262507,0.144,90s
0.767,127.361,0.532,rock,-5.509,0.39,0.755,AC/DC,4,0.0574,81,Back In Black,80s Rock Anthems,You Shook Me All Night Long,7/25/1980,0.000513,1,7,210173,0.00287,80s
0.795,112.067,0.645,rock,-12.095,0.104,0.535,Tears For Fears,4,0.0527,85,Songs From The Big Chair (Super Deluxe Edition),80s Rock Anthems,Everybody Wants To Rule The World,2/25/1985,0.00389,1,7,251489,0.347,80s
0.802,119.25,0.491,rock,-7.106,0.387,0.472,Journey,4,0.0392,72,The Essential Journey,80s Rock Anthems,Don't Stop Believin',10/16/2001,0,1,4,248907,0.25,80s
0.373,92.718,0.671,rock,-18.064,0.0481,0.732,TOTO,4,0.0323,83,Toto IV,80s Rock Anthems,Africa,4/8/1982,8.01E-05,1,9,295893,0.257,80s
0.7,188.386,0.31,rock,-5.678,0.0828,0.763,AC/DC,4,0.047,83,Back In Black,80s Rock Anthems,Back In Black,7/25/1980,0.00965,1,9,255493,0.011,80s
0.942,148.723,0.527,rock,-5.64,0.188,0.495,Bruce Springsteen,4,0.0366,82,Born In The U.S.A.,80s Rock Anthems,Dancing In the Dark,6/4/1984,0,0,1,241307,0.0115,80s
0.959,122.805,0.541,rock,-2.947,0.344,0.812,Bon Jovi,4,0.0505,81,Slippery When Wet,80s Rock Anthems,You Give Love A Bad Name,8/16/1986,2.18E-06,0,0,222707,0.0663,80s
0.834,139.13,0.509,rock,-6.205,0.0732,0.774,Bryan Adams,4,0.0386,80,Reckless (30th Anniversary / Deluxe Edition),80s Rock Anthems,Summer Of '69,11/5/1984,0,1,2,216053,0.0183,80s
0.836,113.375,0.743,rock,-6.465,0.384,0.82,The Clash,4,0.116,80,Combat Rock (Remastered),80s Rock Anthems,Should I Stay or Should I Go - Remastered,1982,0,1,2,188987,0.0804,80s
0.712,113.805,0.671,rock,-7.815,0.103,0.462,"Queen, David Bowie",4,0.0476,79,Hot Space (2011 Remaster),80s Rock Anthems,Under Pressure - Remastered 2011,5/3/1982,0,1,2,248440,0.429,80s
0.716,94.379,0.535,rock,-5.025,0.659,0.901,Joan Jett & the Blackhearts,4,0.0431,77,I Love Rock 'N' Roll (Expanded Edition),80s Rock Anthems,I Love Rock 'N Roll,11/18/1981,0,1,4,175173,0.326,80s
0.932,122.431,0.631,rock,-4.142,0.0918,0.971,The Rolling Stones,4,0.0354,76,Tattoo You (2009 Re-Mastered),80s Rock Anthems,Start Me Up - Remastered 2009,8/24/1981,0.137,1,5,213067,0.0429,80s
0.835,129.981,0.572,rock,-6.219,0.0702,0.795,Van Halen,4,0.0317,75,1984 (Remastered),80s Rock Anthems,Jump - 2015 Remaster,1/4/1984,0.000377,1,0,241600,0.171,80s
0.449,84.383,0.623,rock,-13.333,0.0613,0.573,Tom Petty,4,0.0253,75,Full Moon Fever,80s Rock Anthems,Free Fallin',1/1/1989,0,1,5,256000,0.212,80s
0.843,117.662,0.529,rock,-6.908,0.0608,0.188,Europe,4,0.0616,74,The Final Countdown (Expanded Edition),80s Rock Anthems,The Final Countdown,1986,0.000827,0,6,310333,0.0628,80s
0.873,106.767,0.389,rock,-4.768,0.273,0.303,AC/DC,4,0.0475,73,Back In Black,80s Rock Anthems,Hells Bells,7/25/1980,0.0055,0,4,312293,0.00532,80s
0.768,81.909,0.558,rock,-9.997,0.124,0.429,The Police,4,0.0343,73,Ghost In The Machine (Remastered 2003),80s Rock Anthems,Every Little Thing She Does Is Magic,10/2/1981,0.0626,1,2,260573,0.121,80s
0.549,176.941,0.516,rock,-13.741,0.184,0.907,Don Henley,4,0.0373,73,Building The Perfect Beast,80s Rock Anthems,The Boys Of Summer,11/19/1984,0.00572,1,6,288733,0.501,80s
0.758,112.113,0.489,rock,-6.491,0.092,0.435,David Bowie,4,0.0297,72,"""Heroes"" (2017 Remaster)",80s Rock Anthems,Heroes - 2017 Remaster,1977,0.49,1,7,371413,0.000678,80s
0.952,122.093,0.398,rock,-6.042,0.1,0.584,Bruce Springsteen,4,0.061,72,Born In The U.S.A.,80s Rock Anthems,Born in the U.S.A.,6/4/1984,7.75E-05,1,4,278680,0.000373,80s
0.478,114.02,0.766,rock,-13.487,0.165,0.965,Tom Petty,4,0.0329,73,Full Moon Fever,80s Rock Anthems,I Won't Back Down,1/1/1989,2.49E-06,1,7,178360,0.0513,80s
0.953,84.989,0.267,rock,-4.899,0.283,0.568,Def Leppard,4,0.096,72,Hysteria (Super Deluxe),80s Rock Anthems,Pour Some Sugar On Me - Remastered 2017,8/3/1987,0,0,1,267307,0.00211,80s
0.803,150.036,0.253,rock,-3.977,0.309,0.258,Bon Jovi,4,0.0392,72,Slippery When Wet,80s Rock Anthems,Wanted Dead Or Alive,8/16/1986,0.0146,1,7,308667,0.129,80s
0.978,141.167,0.526,rock,-5.436,0.0744,0.451,Van Halen,4,0.108,72,1984 (Remastered),80s Rock Anthems,Panama - 2015 Remaster,1/4/1984,4.75E-05,1,8,210227,0.00122,80s
0.811,126.59,0.561,rock,-6.157,0.287,0.635,Bryan Adams,4,0.0265,71,Reckless (30th Anniversary / Deluxe Edition),80s Rock Anthems,Run To You,11/5/1984,3.66E-05,1,4,233270,0.00515,80s
0.872,129.885,0.797,rock,-6.727,0.284,0.866,The Clash,4,0.0575,71,Combat Rock (Remastered),80s Rock Anthems,Rock the Casbah - Remastered,1982,0,0,9,222427,0.291,80s
0.908,159.756,0.285,rock,-4.601,0.311,0.669,Iron Maiden,4,0.0705,71,Piece of Mind (2015 Remaster),80s Rock Anthems,The Trooper - 2015 Remaster,1983,0.00909,0,4,252733,0.0318,80s
0.528,109.975,0.932,rock,-6.472,0.163,0.757,Queen,4,0.161,71,The Game (Deluxe Remastered Version),80s Rock Anthems,Another One Bites The Dust - Remastered 2011,6/27/1980,0.329,0,5,214653,0.115,80s
0.812,127.568,0.691,rock,-7.772,0.299,0.685,Duran Duran,4,0.0558,71,Rio (Collector's Edition),80s Rock Anthems,Hungry Like the Wolf - 2009 Remaster,5/10/1982,1.16E-06,1,0,220627,0.0433,80s
0.93,190.818,0.398,rock,-6.76,0.0874,0.725,The Smiths,4,0.0615,71,Hatful of Hollow,80s Rock Anthems,How Soon Is Now? - 2011 Remaster,1984,0.121,1,11,408173,0.000854,80s
0.942,97.909,0.511,rock,-10.407,0.139,0.498,Tears For Fears,4,0.0429,71,Songs From The Big Chair,80s Rock Anthems,Shout,2/25/1985,1.87E-05,1,0,393667,0.174,80s
0.899,152.445,0.475,rock,-4.321,0.14,0.603,Bon Jovi,4,0.0637,72,Bon Jovi,80s Rock Anthems,Runaway,1/23/1984,1.91E-05,0,9,230667,0.00375,80s
0.96,131.707,0.469,rock,-4.809,0.334,0.37,Journey,4,0.0629,70,Frontiers (2023 Remaster),80s Rock Anthems,Separate Ways (Worlds Apart) [2023 Remaster],2/1/1983,1.81E-06,0,4,323453,0.141,80s
0.96,117.486,0.574,rock,-4.906,0.121,0.978,Bruce Springsteen,4,0.032,70,Born In The U.S.A.,80s Rock Anthems,Glory Days,6/4/1984,0,1,9,254733,0.0457,80s
0.58,127.402,0.741,rock,-9.05,0.212,0.944,Pat Benatar,4,0.0304,70,Crimes Of Passion,80s Rock Anthems,Hit Me With Your Best Shot,8/5/1980,3.61E-05,1,4,171267,0.117,80s
0.763,148.366,0.365,rock,-9.45,0.0865,0.342,Danzig,4,0.0591,69,Danzig,80s Rock Anthems,Mother,1/1/1988,0.000457,0,11,204867,0.00726,80s
0.804,111.457,0.591,rock,-7.299,0.0818,0.658,Stevie Nicks,4,0.0454,69,Bella Donna (2016 Remastered),80s Rock Anthems,Edge of Seventeen - 2016 Remaster,7/27/1981,5.98E-06,1,0,329413,0.327,80s
0.427,119.18,0.753,rock,-11.112,0.058,0.295,Midnight Oil,4,0.0387,69,Diesel And Dust,80s Rock Anthems,Beds Are Burning - Remastered,10/2/1987,0.00065,1,0,255680,0.00787,80s
0.506,140.309,0.799,rock,-9.414,0.0365,0.518,The Police,4,0.0606,69,Zenyatta Mondatta (Remastered 2003),80s Rock Anthems,Don't Stand So Close To Me,10/3/1980,0.00107,1,2,242667,0.0453,80s
0.737,125.447,0.785,rock,-5.306,0.108,0.971,John Mellencamp,4,0.0363,69,American Fool,80s Rock Anthems,Hurts So Good,1982,0.000107,1,9,218960,0.042,80s
0.846,107.01,0.659,rock,-5.508,0.203,0.659,Def Leppard,4,0.0274,69,Hysteria,80s Rock Anthems,Hysteria,8/3/1987,0.0144,1,7,354636,0.0318,80s
0.833,142.663,0.553,rock,-6.667,0.0737,0.773,Blondie,4,0.0347,69,Call Me,80s Rock Anthems,Call Me,1/1/2004,0.00246,0,2,212227,0.000646,80s
0.858,133.615,0.503,rock,-6.296,0.0803,0.419,Beastie Boys,5,0.0657,68,Licensed To Ill,80s Rock Anthems,Fight For Your Right,11/15/1986,0.00234,1,8,208653,0.00757,80s
